label,carat,cut,color,clarity,depth,table,x,y,z,price
7166.00,1.12,Premium,E,SI2,63.00,61.00,6.66,6.61,4.18,4215.00
7167.00,0.23,Very Good,F,VVS1,61.40,58.00,3.93,3.95,2.42,530.00
7168.00,1.01,Premium,G,VS1,62.70,58.00,6.38,6.41,4.01,6499.00
7169.00,0.42,Premium,G,IF,60.20,59.00,4.80,4.87,2.91,1400.00
7170.00,0.50,Premium,G,VVS2,59.60,60.00,5.18,5.15,3.08,1935.00
7171.00,0.71,Very Good,F,SI2,61.40,56.00,5.71,5.73,3.51,3075.00
7172.00,0.31,Very Good,G,VS1,62.90,58.00,4.30,4.35,2.72,625.00
7173.00,0.55,Very Good,G,VS1,59.40,62.00,5.32,5.36,3.17,1667.00
7174.00,0.74,Very Good,E,VVS1,63.50,58.00,5.78,5.72,3.65,3993.00
7175.00,2.01,Ideal,J,SI2,62.90,54.00,8.03,8.07,5.06,12565.00
7176.00,0.27,Very Good,E,VS1,62.30,54.00,4.17,4.21,2.61,463.00
7177.00,0.33,Premium,H,VS1,59.50,59.00,4.48,4.53,2.68,579.00
7178.00,0.34,Ideal,G,VS2,61.70,56.00,4.53,4.48,2.78,765.00
7179.00,1.03,Ideal,J,SI1,62.10,55.00,6.46,6.51,4.03,4221.00
7180.00,0.35,Ideal,I,VVS2,62.30,57.00,4.49,4.53,2.81,614.00
7181.00,2.10,Premium,I,SI1,59.90,61.00,8.34,8.26,4.97,15615.00
7182.00,0.54,Ideal,E,VS2,61.60,56.00,5.24,5.28,3.24,1774.00
7183.00,1.22,Ideal,G,VVS2,62.30,56.00,6.81,6.84,4.25,10038.00
7184.00,0.91,Premium,E,I1,59.60,59.00,6.29,6.32,3.76,2464.00
7185.00,1.16,Premium,J,SI1,62.50,58.00,6.73,6.67,4.19,4222.00
7186.00,1.64,Premium,I,SI2,61.30,58.00,7.62,7.58,4.66,8743.00
7187.00,0.30,Ideal,G,VS1,61.80,56.00,4.31,4.33,2.67,624.00
7188.00,0.51,Premium,G,VVS1,62.40,58.00,5.09,5.13,3.19,1925.00
7189.00,0.72,Ideal,D,VS2,62.00,54.80,5.73,5.76,3.56,3543.00
7190.00,0.30,Premium,F,VS2,60.70,58.00,4.32,4.35,2.63,605.00
7191.00,0.32,Ideal,H,VS1,61.00,56.00,4.43,4.45,2.71,580.00
7192.00,0.51,Ideal,H,IF,62.30,54.00,5.14,5.17,3.21,1879.00
7193.00,0.50,Very Good,E,SI2,58.00,63.00,5.22,5.19,3.02,1009.00
7194.00,1.40,Ideal,H,SI2,61.20,56.00,7.18,7.23,4.41,7084.00
7195.00,0.70,Ideal,I,VS1,61.90,56.00,5.69,5.72,3.53,2616.00
7196.00,0.87,Very Good,J,SI1,63.10,60.00,6.03,5.96,3.78,2379.00
7197.00,0.79,Very Good,D,VS1,62.40,60.00,5.86,5.88,3.66,4213.00
7198.00,1.56,Ideal,G,VVS2,62.50,55.00,7.39,7.45,4.64,15609.00
7199.00,0.42,Ideal,H,VVS2,61.90,55.00,4.83,4.86,3.00,1102.00
7200.00,0.52,Ideal,J,VS2,61.40,57.00,5.17,5.21,3.19,1151.00
7201.00,0.52,Very Good,F,VS2,60.00,61.50,5.19,5.23,3.13,1680.00
7202.00,0.32,Ideal,I,VS1,61.30,56.00,4.43,4.45,2.72,523.00
7203.00,0.43,Premium,F,VS1,61.00,57.00,4.89,4.84,2.97,1129.00
7204.00,1.02,Ideal,G,VS2,60.50,57.00,6.51,6.55,3.95,6356.00
7205.00,1.34,Ideal,G,VS2,61.90,56.00,7.10,7.05,4.38,9401.00
7206.00,0.39,Ideal,E,VVS2,61.90,55.00,4.70,4.74,2.92,1034.00
7207.00,2.01,Premium,I,VS2,61.00,61.00,8.15,7.99,4.92,16778.00
7208.00,1.22,Premium,G,VS1,62.20,59.00,6.82,6.87,4.26,8583.00
7209.00,1.61,Good,G,VS2,63.80,58.00,7.43,7.36,4.72,9467.00
7210.00,0.38,Ideal,G,SI1,61.50,55.00,4.66,4.68,2.87,695.00
7211.00,0.30,Ideal,F,IF,62.10,57.00,4.27,4.30,2.66,886.00
7212.00,0.39,Ideal,F,SI1,62.50,55.00,4.68,4.63,2.91,921.00
7213.00,1.00,Very Good,I,VS2,63.50,56.00,6.33,6.30,4.01,4620.00
7214.00,1.54,Ideal,E,VS2,62.00,56.00,7.46,7.43,4.61,14529.00
7215.00,1.00,Very Good,D,SI2,61.50,63.00,6.32,6.27,3.87,4295.00
7216.00,0.54,Premium,D,SI1,58.30,61.00,5.38,5.32,3.12,1770.00
7217.00,0.32,Ideal,H,VVS1,61.40,55.00,4.40,4.46,2.72,698.00
7218.00,0.30,Ideal,G,IF,62.10,55.00,4.32,4.35,2.69,863.00
7219.00,0.50,Premium,F,VS2,62.70,59.00,5.05,5.09,3.18,1436.00
7220.00,1.01,Premium,E,SI2,60.60,58.00,6.53,6.47,3.94,4118.00
7221.00,1.30,Premium,H,SI1,62.90,60.00,6.95,6.88,4.35,5671.00
7222.00,1.01,Ideal,E,SI2,59.60,60.00,6.52,6.60,3.91,4604.00
7223.00,0.38,Ideal,D,SI1,61.30,57.00,4.67,4.70,2.87,884.00
7224.00,0.71,Good,I,VS1,63.80,53.00,5.70,5.64,3.62,2104.00
7225.00,1.13,Ideal,H,SI1,61.90,60.00,6.63,6.65,4.11,5911.00
7226.00,0.36,Ideal,D,SI1,62.10,56.00,4.58,4.53,2.83,851.00
7227.00,1.30,Premium,D,SI2,61.50,58.00,6.98,6.91,4.27,7044.00
7228.00,0.74,Ideal,D,VS1,61.70,55.00,5.85,5.79,3.59,3746.00
7229.00,1.00,Premium,F,SI1,60.30,58.00,6.43,6.47,3.89,5197.00
7230.00,0.55,Ideal,F,SI1,61.80,55.00,5.27,5.22,3.24,1415.00
7231.00,0.96,Fair,F,SI2,66.30,62.00,6.27,5.95,4.07,2759.00
7232.00,0.30,Very Good,F,IF,62.00,58.00,4.28,4.30,2.66,886.00
7233.00,0.30,Very Good,D,SI1,62.60,56.00,4.24,4.29,2.67,552.00
7234.00,0.61,Ideal,H,VS2,62.00,53.00,5.47,5.49,3.40,1591.00
7235.00,0.23,Ideal,F,VVS1,62.70,57.00,3.90,3.92,2.45,530.00
7236.00,0.32,Ideal,G,VVS1,62.40,56.00,4.36,4.39,2.73,842.00
7237.00,0.30,Very Good,J,VS1,,61.00,4.33,4.38,2.66,427.00
7238.00,1.10,Ideal,G,SI2,62.10,58.00,6.61,6.63,4.11,5361.00
7239.00,0.50,Very Good,H,SI1,60.00,55.00,5.20,5.23,3.13,1148.00
7240.00,1.51,Ideal,H,SI2,61.70,57.00,7.39,7.36,4.55,6384.00
7241.00,0.37,Premium,G,VS1,58.40,59.00,4.76,4.69,2.76,817.00
7242.00,0.43,Very Good,F,VS2,61.00,57.00,4.84,4.87,2.96,905.00
7243.00,1.52,Very Good,F,VS1,63.80,56.00,7.25,7.30,4.64,15819.00
7244.00,0.50,Very Good,H,VS2,61.20,55.00,5.12,5.16,3.15,1411.00
7245.00,1.22,Ideal,H,VVS2,62.20,56.00,6.83,6.87,4.26,8014.00
7246.00,0.37,Very Good,E,VS1,62.80,55.00,4.61,4.63,2.90,818.00
7247.00,0.51,Ideal,E,SI1,62.40,55.00,5.09,5.14,3.19,1343.00
7248.00,0.78,Very Good,F,SI2,58.30,62.00,6.04,6.11,3.54,2477.00
7249.00,0.91,Ideal,G,SI2,62.30,56.00,6.18,6.22,3.86,3664.00
7250.00,0.34,Ideal,G,SI1,61.90,55.00,4.50,4.52,2.79,540.00
7251.00,1.01,Ideal,F,SI1,62.30,58.00,6.35,6.42,3.98,5646.00
7252.00,0.52,Ideal,I,VS2,61.50,56.00,5.19,5.21,3.20,1214.00
7253.00,0.31,Ideal,E,VS1,60.20,56.00,4.44,4.39,2.66,804.00
7254.00,1.01,Ideal,F,VS2,61.60,56.00,6.48,6.45,3.98,7229.00
7255.00,0.59,Ideal,E,VS2,61.40,56.00,5.33,5.42,3.30,1755.00
7256.00,1.50,Good,J,SI1,59.10,64.00,7.32,7.43,4.36,6687.00
7257.00,0.30,Very Good,I,VS1,62.00,58.00,4.25,4.30,2.65,473.00
7258.00,0.41,Premium,E,VS2,59.80,60.00,4.87,4.83,2.90,999.00
7259.00,1.05,Ideal,F,SI2,61.90,56.00,6.48,6.50,4.02,5347.00
7260.00,0.42,Ideal,F,VVS2,62.10,55.00,4.81,4.79,2.98,1221.00
7261.00,0.90,Premium,G,SI2,59.50,61.00,6.33,6.28,3.75,3326.00
7262.00,0.30,Premium,J,VS1,62.60,58.00,4.28,4.31,2.69,394.00
7263.00,0.91,Very Good,D,SI2,63.90,56.00,6.06,6.09,3.88,3837.00
7264.00,1.00,Fair,F,SI1,56.90,63.00,6.45,6.52,3.69,4688.00
7265.00,0.40,Premium,D,VS2,61.70,59.00,4.76,4.73,2.93,1050.00
7266.00,0.40,Very Good,I,VS1,62.90,59.00,4.68,4.73,2.96,737.00
7267.00,0.95,Premium,G,SI1,58.00,62.00,6.47,6.42,3.74,4426.00
7268.00,1.52,Very Good,H,SI1,60.90,59.00,7.43,7.49,4.54,9642.00
7269.00,0.30,Premium,F,VS1,61.50,59.00,4.33,4.31,2.66,844.00
7270.00,1.01,Good,H,VS1,63.80,59.00,6.34,6.30,4.03,5515.00
7271.00,0.32,Very Good,I,VS1,63.10,56.00,4.40,4.38,2.77,648.00
7272.00,0.62,Very Good,H,SI1,60.10,61.00,5.55,5.59,3.35,1446.00
7273.00,0.72,Ideal,E,SI1,62.60,56.00,5.70,5.73,3.58,2907.00
7274.00,0.32,Very Good,G,SI2,63.00,56.00,4.32,4.35,2.73,421.00
7275.00,0.41,Ideal,F,VVS2,61.20,56.00,4.78,4.80,2.93,1115.00
7276.00,0.25,Ideal,G,SI1,62.30,53.00,4.06,4.09,2.54,363.00
7277.00,0.31,Premium,E,SI1,60.10,61.00,4.40,4.35,2.63,698.00
7278.00,0.30,Premium,E,VS1,61.80,58.00,4.31,4.33,2.67,710.00
7279.00,0.53,Ideal,E,VVS1,61.50,54.00,5.23,5.25,3.22,3323.00
7280.00,0.82,Premium,F,SI2,59.70,57.00,6.14,6.12,3.66,2867.00
7281.00,1.91,Fair,I,VS1,59.50,68.00,8.10,7.91,4.78,12244.00
7282.00,1.16,Ideal,G,SI2,61.50,54.00,6.78,6.75,4.16,5301.00
7283.00,1.08,Ideal,F,SI1,62.70,57.00,6.52,6.49,4.08,5327.00
7284.00,0.50,Ideal,F,SI2,60.90,57.00,5.16,5.13,3.13,1203.00
7285.00,1.60,Ideal,F,VS1,62.00,56.00,7.47,7.52,4.65,18780.00
7286.00,1.16,Ideal,G,VVS2,62.00,56.00,6.75,6.71,4.17,8803.00
7287.00,0.37,Ideal,E,VS2,61.00,56.00,4.64,4.67,2.84,762.00
7288.00,0.73,Very Good,E,SI2,59.30,57.00,5.88,5.95,3.51,2395.00
7289.00,0.52,Premium,G,VS1,62.60,59.00,5.11,5.08,3.19,1815.00
7290.00,0.24,Very Good,E,VVS1,63.10,55.00,3.96,4.00,2.51,485.00
7291.00,1.01,Very Good,E,SI1,62.80,57.00,6.37,6.41,4.01,5499.00
7292.00,0.31,Good,E,SI1,63.40,55.00,4.26,4.29,2.71,507.00
7293.00,1.21,Very Good,I,VS1,59.40,60.00,6.90,6.97,4.12,5865.00
7294.00,0.58,Ideal,D,VVS2,62.10,57.00,5.32,5.40,3.32,2617.00
7295.00,0.34,Ideal,E,VS2,62.10,54.10,4.47,4.50,2.78,758.00
7296.00,1.00,Ideal,F,VVS2,59.70,60.00,6.48,6.52,3.88,9014.00
7297.00,1.21,Good,J,IF,62.10,60.00,6.81,6.87,4.25,6299.00
7298.00,0.58,Good,G,VS1,59.00,62.00,5.44,5.48,3.22,1777.00
7299.00,1.50,Good,E,SI1,58.90,61.00,7.43,7.50,4.40,11179.00
7300.00,0.42,Premium,E,VS2,61.00,60.00,4.82,4.85,2.95,958.00
7301.00,0.57,Ideal,E,VS2,61.90,57.00,5.31,5.29,3.28,1949.00
7302.00,1.31,Premium,G,VS2,60.30,59.00,7.12,7.08,4.28,8979.00
7303.00,1.00,Very Good,H,SI1,61.90,58.00,6.30,6.37,3.92,4953.00
7304.00,0.41,Ideal,G,VVS2,60.40,56.00,4.80,4.83,2.91,1007.00
7305.00,1.01,Good,G,VS1,63.20,58.00,6.34,6.38,4.02,6499.00
7306.00,0.90,Very Good,H,SI1,58.70,59.00,6.30,6.35,3.71,3447.00
7307.00,0.57,Very Good,E,VS2,62.90,57.00,5.26,5.29,3.32,1851.00
7308.00,0.40,Very Good,E,VS2,60.40,63.00,4.68,4.72,2.84,791.00
7309.00,0.42,Premium,F,SI1,60.00,59.00,4.85,4.88,2.92,773.00
7310.00,1.01,Premium,I,SI2,61.90,58.00,6.45,6.41,3.98,3054.00
7311.00,1.01,Very Good,E,SI1,63.60,56.00,6.30,6.37,4.03,6132.00
7312.00,2.01,Very Good,G,SI2,63.30,58.00,8.01,8.05,5.08,15563.00
7313.00,0.53,Ideal,H,VS2,62.30,54.00,5.19,5.21,3.24,1353.00
7314.00,0.93,Premium,E,I1,62.30,60.00,6.23,6.20,3.87,2647.00
7315.00,0.34,Premium,D,SI1,61.20,58.00,4.47,4.49,2.74,626.00
7316.00,0.90,Ideal,E,SI2,62.60,56.00,6.15,6.06,3.82,3200.00
7317.00,0.31,Premium,G,VS2,59.90,59.00,4.38,4.40,2.63,544.00
7318.00,0.51,Premium,G,VS2,61.20,60.00,5.17,5.12,3.15,1546.00
7319.00,0.32,Ideal,E,VS1,61.70,56.00,4.41,4.44,2.73,745.00
7320.00,0.71,Ideal,F,SI1,61.30,57.00,5.72,5.79,3.53,2699.00
7321.00,1.60,Good,E,SI1,63.60,58.00,7.38,7.44,4.71,12467.00
7322.00,1.20,Ideal,H,SI1,61.90,56.00,6.78,6.82,4.21,6578.00
7323.00,0.54,Premium,F,IF,61.90,60.00,5.26,5.21,3.24,2391.00
7324.00,1.22,Ideal,H,VS2,61.30,56.00,6.85,6.88,4.21,8596.00
7325.00,1.50,Very Good,I,SI1,60.20,63.00,7.38,7.33,4.43,7140.00
7326.00,1.04,Ideal,D,VVS2,60.90,57.00,6.54,6.60,4.00,11511.00
7327.00,1.82,Premium,I,VS1,61.40,60.00,7.80,7.83,4.80,13813.00
7328.00,0.30,Very Good,G,VS2,63.10,58.00,4.27,4.23,2.68,630.00
7329.00,0.41,Ideal,D,SI1,62.60,57.00,4.74,4.78,2.98,791.00
7330.00,0.42,Ideal,H,IF,61.90,56.00,4.81,4.79,2.97,1273.00
7331.00,0.53,Ideal,G,SI1,62.40,55.00,5.21,5.18,3.24,1329.00
7332.00,1.20,Very Good,I,SI1,61.20,62.00,6.75,6.84,4.16,5226.00
7333.00,0.54,Ideal,G,VS1,61.30,57.00,5.25,5.28,3.23,1754.00
7334.00,0.44,Good,D,VS2,60.60,64.00,4.97,4.89,2.99,1238.00
7335.00,1.01,Ideal,F,VS1,61.70,59.00,6.44,6.42,3.97,7056.00
7336.00,1.01,Good,F,SI1,63.80,59.00,6.32,6.29,4.02,4989.00
7337.00,0.33,Ideal,H,VS2,60.70,55.00,4.48,4.51,2.73,551.00
7338.00,0.30,Very Good,D,VVS2,63.20,55.00,4.27,4.30,2.71,754.00
7339.00,0.38,Ideal,E,VVS2,61.80,53.70,4.67,4.69,2.89,1073.00
7340.00,0.71,Premium,E,SI2,61.80,57.00,5.73,5.67,3.52,2271.00
7341.00,0.77,Premium,F,VS1,62.10,60.00,5.82,5.77,3.60,3343.00
7342.00,0.36,Ideal,G,IF,62.20,53.00,4.59,4.61,2.86,1029.00
7343.00,0.31,Ideal,D,VS2,62.50,56.00,4.31,4.36,2.71,734.00
7344.00,2.01,Very Good,H,SI2,63.40,56.00,8.09,7.99,5.10,12829.00
7345.00,0.33,Premium,G,VVS1,61.50,59.00,4.42,4.46,2.73,810.00
7346.00,2.00,Ideal,I,VS1,62.00,57.00,8.04,7.99,4.97,17889.00
7347.00,0.34,Ideal,G,VS2,61.00,55.00,4.56,4.58,2.79,628.00
7348.00,1.50,Good,D,SI2,61.10,64.00,7.26,7.35,4.46,7722.00
7349.00,0.41,Very Good,D,VS1,62.90,57.00,4.73,4.75,2.98,1151.00
7350.00,1.65,Very Good,H,VS1,,56.00,7.53,7.59,4.68,11823.00
7351.00,0.81,Ideal,G,VS1,62.30,57.00,5.99,5.95,3.72,3544.00
7352.00,1.00,Ideal,G,VS2,62.10,57.00,6.42,6.37,3.97,6612.00
7353.00,0.90,Premium,I,VVS2,58.30,60.00,6.32,6.28,3.67,3931.00
7354.00,1.04,Very Good,G,VS2,63.40,55.00,6.48,6.42,4.09,6232.00
7355.00,0.32,Good,I,VS1,63.10,56.00,4.38,4.40,2.77,505.00
7356.00,0.83,Fair,H,SI2,65.10,59.00,5.84,5.81,3.79,2133.00
7357.00,0.54,Ideal,G,VS1,62.00,53.90,5.22,5.24,3.24,1745.00
7358.00,0.31,Good,F,VS2,63.40,56.00,4.29,4.32,2.73,625.00
7359.00,0.33,Premium,E,VS1,60.90,58.00,4.49,4.45,2.72,1002.00
7360.00,0.43,Premium,D,VS2,60.20,59.00,4.88,4.92,2.95,1056.00
7361.00,0.53,Ideal,D,VS2,,55.00,5.20,5.24,3.22,1722.00
7362.00,2.19,Premium,H,SI2,61.70,58.00,8.38,8.28,5.14,17554.00
7363.00,0.39,Very Good,E,VS2,60.90,58.00,4.72,4.77,2.89,793.00
7364.00,0.41,Premium,J,VS1,62.10,58.00,4.79,4.75,2.96,830.00
7365.00,2.48,Very Good,H,SI2,63.30,56.00,8.60,8.55,5.43,15746.00
7366.00,1.25,Ideal,G,SI2,61.10,55.00,6.95,6.99,4.26,6371.00
7367.00,0.31,Premium,I,VS2,60.80,58.00,4.37,4.34,2.65,558.00
7368.00,0.61,Very Good,F,SI2,62.90,56.60,5.38,5.45,3.40,1437.00
7369.00,1.73,Premium,F,SI1,58.00,62.00,7.95,7.91,4.60,13365.00
7370.00,0.32,Premium,D,VVS2,,60.00,4.37,4.41,2.70,926.00
7371.00,0.50,Very Good,I,VVS1,62.80,61.00,4.98,5.05,3.15,1448.00
7372.00,1.25,Ideal,J,SI1,62.40,57.00,6.86,6.92,4.30,5252.00
7373.00,0.30,Ideal,D,VVS1,61.30,57.00,4.32,4.29,2.64,1069.00
7374.00,0.41,Premium,F,VS1,60.70,56.00,4.82,4.77,2.91,1076.00
7375.00,1.07,Premium,D,VS2,61.30,59.00,6.61,6.53,4.03,7751.00
7376.00,0.50,Good,E,VS2,59.80,57.00,5.12,5.18,3.08,1395.00
7377.00,0.76,Fair,H,I1,64.50,57.00,5.79,5.76,3.73,1140.00
7378.00,1.00,Very Good,I,SI1,63.20,56.00,6.37,6.31,4.01,4088.00
7379.00,1.61,Ideal,F,VS2,62.10,57.00,7.49,7.56,4.67,15819.00
7380.00,0.63,Ideal,F,VVS2,61.20,56.00,5.53,5.55,3.39,3351.00
7381.00,0.59,Premium,I,SI1,62.80,59.00,5.36,5.34,3.36,1217.00
7382.00,0.70,Ideal,D,SI1,62.00,54.00,5.73,5.76,3.56,2726.00
7383.00,0.44,Good,D,SI1,58.80,62.00,4.97,5.00,2.93,777.00
7384.00,0.31,Premium,G,VS1,62.20,58.00,4.38,4.34,2.71,802.00
7385.00,1.03,Fair,I,SI2,65.20,56.00,6.42,6.35,4.16,3530.00
7386.00,1.13,Ideal,I,VS1,61.90,55.00,6.67,6.70,4.14,6980.00
7387.00,0.32,Ideal,H,VS1,61.10,56.00,4.46,4.44,2.72,720.00
7388.00,0.50,Ideal,E,SI2,62.50,57.00,5.07,5.04,3.16,1240.00
7389.00,0.60,Very Good,E,SI2,63.20,60.00,5.32,5.28,3.35,1250.00
7390.00,0.70,Premium,D,SI2,62.10,60.00,5.71,5.73,3.55,2299.00
7391.00,1.08,Ideal,E,SI1,61.50,55.00,6.59,6.62,4.06,7672.00
7392.00,0.70,Very Good,G,VS2,63.40,58.00,5.63,5.57,3.55,2338.00
7393.00,0.70,Very Good,G,VVS2,59.30,62.00,5.78,5.82,3.44,2905.00
7394.00,0.90,Fair,G,I1,,58.00,6.05,5.99,3.92,1939.00
7395.00,0.31,Ideal,F,VS1,62.10,56.00,4.35,4.32,2.69,872.00
7396.00,1.52,Very Good,G,VS1,62.10,57.00,7.27,7.32,4.53,12968.00
7397.00,0.32,Very Good,G,VS1,61.30,62.00,4.39,4.42,2.70,645.00
7398.00,0.34,Ideal,E,VS2,62.40,55.00,4.53,4.48,2.81,956.00
7399.00,0.33,Premium,D,SI1,60.10,59.00,4.49,4.46,2.69,780.00
7400.00,1.50,Fair,D,SI1,65.10,59.00,7.10,7.01,4.59,10374.00
7401.00,1.57,Premium,F,SI1,60.40,59.00,7.57,7.54,4.56,12112.00
7402.00,1.00,Good,H,VS1,61.80,61.00,6.40,6.31,3.93,5219.00
7403.00,0.43,Very Good,G,VVS2,61.70,56.00,4.84,4.88,2.99,976.00
7404.00,0.30,Very Good,D,VS1,61.20,55.00,4.32,4.34,2.65,610.00
7405.00,1.03,Good,D,SI2,57.20,59.00,6.66,6.63,3.80,3743.00
7406.00,0.50,Very Good,F,VS2,63.00,58.00,5.05,5.08,3.19,1436.00
7407.00,0.51,Good,E,SI1,64.30,55.00,5.12,5.05,3.27,1624.00
7408.00,1.51,Very Good,H,VS2,60.90,54.00,7.38,7.41,4.50,11077.00
7409.00,0.44,Ideal,G,SI1,62.70,57.00,4.85,4.82,3.03,990.00
7410.00,0.42,Good,E,VVS2,64.10,57.00,4.70,4.73,3.02,1269.00
7411.00,0.90,Very Good,J,VS2,63.50,56.00,6.12,6.10,3.88,3145.00
7412.00,1.28,Ideal,F,VVS2,62.20,56.00,6.95,6.91,4.32,12958.00
7413.00,1.51,Very Good,I,VS1,63.00,59.00,7.28,7.30,4.59,9343.00
7414.00,0.54,Ideal,F,VS2,62.20,57.00,5.21,5.24,3.25,1662.00
7415.00,0.35,Premium,E,VVS1,61.00,58.00,4.52,4.56,2.77,1044.00
7416.00,0.57,Good,F,VS2,62.80,62.00,5.22,5.25,3.29,1642.00
7417.00,0.34,Ideal,D,VS2,60.80,57.00,4.52,4.56,2.76,730.00
7418.00,0.36,Premium,D,SI2,60.90,58.00,4.63,4.60,2.81,689.00
7419.00,0.24,Very Good,E,VVS2,62.80,58.00,3.92,3.95,2.47,478.00
7420.00,0.39,Good,G,IF,63.50,56.00,4.65,4.67,2.96,1213.00
7421.00,0.72,Very Good,G,VS2,62.50,59.00,5.69,5.71,3.56,2728.00
7422.00,0.71,Ideal,D,SI2,60.40,56.00,5.79,5.83,3.51,2516.00
7423.00,1.00,Premium,F,SI1,62.60,60.00,6.32,6.30,3.95,5292.00
7424.00,1.21,Fair,E,SI2,65.60,59.00,6.62,6.56,4.32,4926.00
7425.00,0.30,Very Good,E,SI2,61.70,61.00,4.29,4.33,2.66,421.00
7426.00,0.97,Premium,H,SI1,58.00,62.00,6.56,6.48,3.79,3911.00
7427.00,0.72,Very Good,J,VS1,64.00,57.00,5.67,5.71,3.64,2066.00
7428.00,0.32,Ideal,D,SI2,61.70,55.00,4.40,4.38,2.71,612.00
7429.00,1.68,Good,E,I1,64.30,60.00,7.44,7.48,4.80,5765.00
7430.00,1.04,Very Good,G,IF,,58.00,6.47,6.60,4.03,8225.00
7431.00,1.15,Ideal,I,VS1,62.10,55.00,6.76,6.67,4.18,5626.00
7432.00,0.33,Ideal,G,VS2,61.70,55.90,4.45,4.49,2.75,604.00
7433.00,1.23,Very Good,H,VS2,61.60,59.00,6.84,6.86,4.22,6459.00
7434.00,1.10,Very Good,I,SI1,62.70,58.00,6.54,6.58,4.11,4356.00
7435.00,0.39,Very Good,F,VS2,62.40,58.00,4.61,4.65,2.89,821.00
7436.00,1.03,Ideal,G,SI1,62.40,57.00,6.47,6.52,4.05,4679.00
7437.00,0.30,Very Good,E,SI1,63.20,56.00,4.30,4.27,2.71,675.00
7438.00,0.48,Ideal,G,SI2,62.00,54.00,5.04,5.06,3.13,841.00
7439.00,0.32,Ideal,I,VVS2,62.00,54.90,4.36,4.39,2.71,567.00
7440.00,0.57,Very Good,H,VVS2,62.20,56.00,5.32,5.35,3.31,1726.00
7441.00,0.52,Premium,D,SI1,62.70,58.00,5.20,5.16,3.25,1605.00
7442.00,0.32,Ideal,H,IF,62.00,55.00,4.39,4.42,2.73,814.00
7443.00,0.32,Ideal,D,SI1,62.00,57.00,4.42,4.38,2.73,756.00
7444.00,0.60,Ideal,E,SI1,61.30,56.00,5.49,5.44,3.35,1890.00
7445.00,1.01,Good,F,SI2,63.70,59.00,6.28,6.38,4.03,4166.00
7446.00,0.47,Very Good,F,SI1,63.30,60.00,4.98,4.94,3.14,1086.00
7447.00,0.40,Ideal,E,VVS1,62.60,56.00,4.70,4.73,2.95,1333.00
7448.00,1.24,Ideal,G,VS2,62.30,57.00,6.95,6.89,4.31,8799.00
7449.00,1.07,Ideal,E,VVS2,61.70,57.00,6.61,6.55,4.06,10288.00
7450.00,0.51,Very Good,H,VS1,62.30,56.00,5.10,5.13,3.18,1628.00
7451.00,0.40,Very Good,J,VS1,62.10,57.00,4.69,4.72,2.92,606.00
7452.00,1.24,Premium,D,SI1,62.40,59.00,6.82,6.86,4.27,7351.00
7453.00,0.32,Ideal,E,SI1,62.10,54.00,4.40,4.42,2.74,532.00
7454.00,0.55,Very Good,F,VS1,61.20,56.40,5.28,5.33,3.25,1975.00
7455.00,0.39,Ideal,H,VVS2,62.00,55.00,4.68,4.70,2.91,794.00
7456.00,0.41,Very Good,E,SI1,63.20,56.00,4.74,4.72,2.99,1015.00
7457.00,0.38,Ideal,F,VVS1,62.40,54.00,4.66,4.70,2.92,1096.00
7458.00,0.41,Good,J,IF,63.60,54.00,4.72,4.75,3.01,827.00
7459.00,1.50,Premium,D,VS2,61.80,60.00,7.37,7.30,4.53,15240.00
7460.00,0.90,Very Good,H,VS1,62.70,56.00,6.15,6.20,3.87,3964.00
7461.00,1.51,Ideal,G,VS2,61.80,55.00,7.43,7.39,4.58,12626.00
7462.00,0.70,Good,J,VVS2,64.30,56.00,5.57,5.63,3.60,1922.00
7463.00,1.12,Premium,G,VS1,58.40,58.00,6.87,6.84,4.00,7338.00
7464.00,0.33,Premium,G,VS1,62.30,58.00,4.41,4.45,2.76,666.00
7465.00,1.60,Ideal,F,VS2,60.10,57.00,7.65,7.59,4.58,13853.00
7466.00,0.32,Premium,E,IF,61.60,58.00,4.39,4.38,2.70,1170.00
7467.00,1.30,Ideal,G,VVS2,62.40,56.10,6.97,7.02,4.36,11633.00
7468.00,1.21,Good,H,VS1,59.50,65.00,6.88,6.84,4.08,6871.00
7469.00,2.01,Premium,G,SI2,59.80,58.00,8.21,8.15,4.89,15977.00
7470.00,0.42,Ideal,D,SI2,61.10,55.00,4.82,4.86,2.96,660.00
7471.00,0.30,Ideal,G,IF,62.00,54.40,4.30,4.32,2.67,830.00
7472.00,0.33,Premium,G,VVS1,61.50,59.00,4.46,4.42,2.73,1040.00
7473.00,1.01,Premium,E,VS2,62.10,58.00,6.42,6.34,3.96,6425.00
7474.00,0.70,Ideal,G,VS2,61.90,56.00,5.68,5.70,3.52,3253.00
7475.00,1.06,Very Good,D,SI1,59.30,60.00,6.64,6.71,3.96,6062.00
7476.00,1.33,Ideal,H,SI1,62.70,56.00,7.04,6.99,4.40,7217.00
7477.00,1.22,Ideal,G,SI1,61.60,57.00,6.89,6.81,4.22,6559.00
7478.00,0.46,Ideal,H,SI1,61.20,56.00,4.97,5.00,3.05,1299.00
7479.00,0.44,Very Good,E,VS1,59.70,59.00,4.94,5.01,2.97,1090.00
7480.00,0.34,Premium,E,VS2,61.00,59.00,4.48,4.51,2.74,745.00
